filename,caption
image_311.jpg,"Shafagh Tomb / 35-51 ARCHITECTURE Office - Interior Photography, Arch, Column, Arcade"
image_312.jpg,"Al Barari Apartment / BONE - Interior Photography, Wood, Chair"
image_313.jpg,"Al Barari Apartment / BONE - Interior Photography, Countertop, Glass"
image_314.jpg,"Pool House / buck&simple - Interior Photography, Wood, Lighting, Table, Chair, Glass"
image_315.jpg,"Pool House / buck&simple - Interior Photography, Dining room, Wood, Table, Chair, Lighting"
image_316.jpg,Vista Alegre House / LEIVA arquitetura - Exterior Photography
image_317.jpg,"Vista Alegre House / LEIVA arquitetura - Interior Photography, Living Room, Wood, Table, Chair, Sofa, Lighting, Beam, Door"
image_318.jpg,Pavillon A5 Faculty of Arts and Humanities / Saucier + Perrotte architectes - Exterior Photography
image_319.jpg,Pavillon A5 Faculty of Arts and Humanities / Saucier + Perrotte architectes - Exterior Photography
image_320.jpg,"GUM Metrology Campus / BDM'A - Exterior Photography, Courtyard"
image_321.jpg,"GUM Metrology Campus / BDM'A - Exterior Photography, Concrete"
image_322.jpg,the CORNER garden / VIASCAPE design - Exterior Photography
image_323.jpg,the CORNER garden / VIASCAPE design - Exterior Photography
image_324.jpg,"Stone Whisper Residence / KC Design Studio - Interior Photography, Kitchen"
image_325.jpg,"Stone Whisper Residence / KC Design Studio - Interior Photography, Kitchen"
image_326.jpg,"House on Deep Cove / ElliottArchitects - Exterior Photography, Facade, Door, Brick"
image_327.jpg,"House on Deep Cove / ElliottArchitects - Exterior Photography, Door"
image_328.jpg,Circular Pavilion / Fabian A. Wagner + Wiss. Ass. Louise Daussy + Hochschule Kaiserslautern University of Applied Sciences - Exterior Photography
image_329.jpg,Circular Pavilion / Fabian A. Wagner + Wiss. Ass. Louise Daussy + Hochschule Kaiserslautern University of Applied Sciences - Exterior Photography
image_330.jpg,"KYMS Technology Centre / Atelier Archmixing - Exterior Photography, Facade, Glass"
image_331.jpg,KYMS Technology Centre / Atelier Archmixing - Exterior Photography
image_332.jpg,"V+J House / NAW Studio - Interior Photography, Kitchen, Lighting, Countertop"
image_333.jpg,"V+J House / NAW Studio - Interior Photography, Glass"
image_334.jpg,"Fitzroy North House / buck&simple - Interior Photography, Wood, Table, Chair, Lighting, Sofa, Countertop"
image_335.jpg,"Fitzroy North House / buck&simple - Interior Photography, Wood, Countertop, Table, Chair, Kitchen, Lighting"
image_336.jpg,"Aguiar Social Center / Pereira Miguel Arquitectos - Interior Photography, Dining room, Shelving, Table, Chair, Windows"
image_337.jpg,"Aguiar Social Center / Pereira Miguel Arquitectos - Interior Photography, Closet, Shelving"
image_338.jpg,Meraki Hotel / Sigurd Larsen - Exterior Photography
image_339.jpg,Meraki Hotel / Sigurd Larsen - Exterior Photography
image_340.jpg,"House with Gills / beef architekti - Interior Photography, Kitchen, Wood, Door, Glass"
image_341.jpg,"House with Gills / beef architekti - Interior Photography, Kitchen, Wood, Door"
image_342.jpg,"Saba House / Project 51 A (h) - Exterior Photography, Garden"
image_343.jpg,"Saba House / Project 51 A (h) - Interior Photography, Wood"
image_344.jpg,House 28  / studio edwards - Forest
image_345.jpg,House 28  / studio edwards - Drawings
image_346.jpg,"Broomhill Road House / Urban Projects Bureau - Interior Photography, Wood, Stairs, Handrail"
image_347.jpg,"Broomhill Road House / Urban Projects Bureau - Exterior Photography, Facade, Door, Garden, Courtyard"
image_348.jpg,"VERTICAL Building / NL Architects + Space Encounters + Studio Donna van Milligen Bielke + Chris Collaris Architects + VDNDP + i29 architects - Exterior Photography, Cityscape"
image_349.jpg,VERTICAL Building / NL Architects + Space Encounters + Studio Donna van Milligen Bielke + Chris Collaris Architects + VDNDP + i29 architects - Exterior Photography
image_350.jpg,"Pierre and Colette Soulages  Primary School / NAS architecture + GTA - Exterior Photography, Concrete, Courtyard"
image_351.jpg,"Pierre and Colette Soulages  Primary School / NAS architecture + GTA - Interior Photography, Lighting, Glass, Arcade"
image_352.jpg,"Guaecá House / Estúdio Rossi Arquitetos - Exterior Photography, Balcony"
image_353.jpg,"Guaecá House / Estúdio Rossi Arquitetos - Exterior Photography, Balcony"
image_354.jpg,"Columnating / Found Projects + Atelier Noirs - Exterior Photography, Concrete, Column"
image_355.jpg,Columnating / Found Projects + Atelier Noirs - Drawings
image_356.jpg,"Storage X Domaine 17 Showroom / Temp Project - Interior Photography, Concrete"
image_357.jpg,"Storage X Domaine 17 Showroom / Temp Project - Interior Photography, Concrete"
image_358.jpg,"Popadich House / Davor Popadich Architects - Interior Photography, Living Room, Wood, Table, Chair, Beam"
image_359.jpg,"Popadich House / Davor Popadich Architects - Interior Photography, Wood, Deck"
image_360.jpg,"Iorram Cottage / Baillie Baillie Architects - Interior Photography, Wood, Table, Chair"
image_361.jpg,"Iorram Cottage / Baillie Baillie Architects - Interior Photography, Bedroom, Wood"
image_362.jpg,"Element Store / atelier tao+c - Interior Photography, Wood"
image_363.jpg,"Element Store / atelier tao+c - Interior Photography, Kitchen, Wood"
image_364.jpg,Jackfruit Processing Unit and Community Centre / atArchitecture - Interior Photography
image_365.jpg,Jackfruit Processing Unit and Community Centre / atArchitecture - Exterior Photography
image_366.jpg,"Inouï Collective Housing / A6A - Exterior Photography, Balcony"
image_367.jpg,"Inouï Collective Housing / A6A - Interior Photography, Balcony, Concrete, Handrail"
image_368.jpg,"House on the Sand / ARX Portugal Arquitectos - Exterior Photography, Wood"
image_369.jpg,"House on the Sand / ARX Portugal Arquitectos - Interior Photography, Wood"
image_370.jpg,"House of Material and Character / SHROFFLEóN - Interior Photography, Stairs, Lighting, Handrail"
image_371.jpg,"House of Material and Character / SHROFFLEóN - Interior Photography, Concrete"
image_372.jpg,"Red Cedar Lake House / Lundin Architects - Exterior Photography, Wood, Door, Beam"
image_373.jpg,"Red Cedar Lake House / Lundin Architects - Interior Photography, Living Room, Sofa, Wood, Chair, Table, Lighting, Brick"
image_374.jpg,Osaka Expo 2025 Japan Pavilion / Nikken Sekkei - Exterior Photography
image_375.jpg,"Osaka Expo 2025 Japan Pavilion / Nikken Sekkei - Interior Photography, Kitchen"
image_376.jpg,"River Bend Repair / Vaughan Howard Architects with InPlace - Interior Photography, Living Room, Wood, Brick, Chair"
image_377.jpg,"River Bend Repair / Vaughan Howard Architects with InPlace - Interior Photography, Dining room, Wood, Chair, Brick"
image_378.jpg,"Chiostro Illuminato Installation / STUDIO TEPHRA - Interior Photography, Wood"
image_379.jpg,"Chiostro Illuminato Installation / STUDIO TEPHRA - Interior Photography, Wood, Beam"
image_380.jpg,The Singapore EDITION and Boulevard 88 / Safdie Architects - Exterior Photography
image_381.jpg,The Singapore EDITION and Boulevard 88 / Safdie Architects - Exterior Photography
image_382.jpg,The Katyń Museum  / BBGK Architekci - Interior Photography
image_383.jpg,The Katyń Museum  / BBGK Architekci - Exterior Photography
image_384.jpg,Health and Community Centre of Excellence  / Architectus - Exterior Photography
image_385.jpg,Health and Community Centre of Excellence  / Architectus - Exterior Photography
image_386.jpg,"Alica Bakery / Studio Etienne Bastormagi - Exterior Photography, Chair, Patio"
image_387.jpg,"Alica Bakery / Studio Etienne Bastormagi - Interior Photography, Wood, Lighting, Table, Chair"
image_388.jpg,Entreverdes House / 24 7 Arquitetura - Exterior Photography
image_389.jpg,"Entreverdes House / 24 7 Arquitetura - Interior Photography, Dining room, Wood, Table, Chair, Lighting"
image_390.jpg,"ReSidence Research Installation / Karlsruhe Institute of Technology (KIT) + FibR GmbH - Exterior Photography, Wood"
image_391.jpg,"ReSidence Research Installation / Karlsruhe Institute of Technology (KIT) + FibR GmbH - Exterior Photography, Wood, Beam"
image_392.jpg,"Renovation of the ""Nooks and Corners"" Space in Hongye Garden / Greyspace Architects - Exterior Photography"
image_393.jpg,"Renovation of the ""Nooks and Corners"" Space in Hongye Garden / Greyspace Architects - Exterior Photography, Balcony"
image_394.jpg,"STUDS Hair Salon / nevertheless /  Yusuke Sagawa Architects - Interior Photography, Glass"
image_395.jpg,"STUDS Hair Salon / nevertheless /  Yusuke Sagawa Architects - Interior Photography, Chair, Lighting"
image_396.jpg,"Oak Grove Park / PUPA Life Over Space - Exterior Photography, Aerial View Photography, Cityscape"
image_397.jpg,"Oak Grove Park / PUPA Life Over Space - Exterior Photography, Concrete"
image_398.jpg,Hellestø Cabin / Helen & Hard - Exterior Photography
image_399.jpg,"Hellestø Cabin / Helen & Hard - Interior Photography, Wood"
image_400.jpg,NSA 14 – 205 Social Housing Units for EMVS / Ricardo Sánchez González - Exterior Photography
image_401.jpg,NSA 14 – 205 Social Housing Units for EMVS / Ricardo Sánchez González - Exterior Photography
image_402.jpg,"Tanatap Heritage Garden / RAD+ar (Research Artistic Design + architecture) - Interior Photography, Lighting"
image_403.jpg,"Tanatap Heritage Garden / RAD+ar (Research Artistic Design + architecture) - Interior Photography, Kitchen, Lighting, Column, Chair"
image_404.jpg,"Senvagė Park / PUPA Life Over Space - Exterior Photography, Garden"
image_405.jpg,"Senvagė Park / PUPA Life Over Space - Exterior Photography, Waterfront"
image_406.jpg,Unusual HQ / Corstorphine & Wright - Exterior Photography
image_407.jpg,"Unusual HQ / Corstorphine & Wright - Interior Photography, Living Room, Wood"
image_408.jpg,"9 on Nares Apartment Building / Two Five Five Architects - Exterior Photography, Concrete"
image_409.jpg,"9 on Nares Apartment Building / Two Five Five Architects - Exterior Photography, Brick"
image_410.jpg,Cobot Hub / 3XN - Exterior Photography
image_411.jpg,"Cobot Hub / 3XN - Exterior Photography, Glass"
image_412.jpg,"Torriden Flagship Store / YGGGR - Exterior Photography, Glass"
image_413.jpg,"Torriden Flagship Store / YGGGR - Exterior Photography, Glass"
image_414.jpg,"Cycle and Pedestrian Crossing Over the Fareja Bridge / Rómulo Neto Arquitetos - Exterior Photography, Waterfront"
image_415.jpg,Cycle and Pedestrian Crossing Over the Fareja Bridge / Rómulo Neto Arquitetos - Exterior Photography
image_416.jpg,House b·o / driearchitecten - Drawings
image_417.jpg,House b·o / driearchitecten - Drawings
image_418.jpg,"Nossa House / Studio Astolfi - Interior Photography, Table, Chair, Beam"
image_419.jpg,Nossa House / Studio Astolfi - Exterior Photography
image_420.jpg,"Rose Mary Cafe / Chiasmus Partners - Exterior Photography, Balcony"
image_421.jpg,"Rose Mary Cafe / Chiasmus Partners - Exterior Photography, Balcony"
image_422.jpg,Machikado Project in Asahi-cho / Plan 21 - Exterior Photography
image_423.jpg,"Machikado Project in Asahi-cho / Plan 21 - Exterior Photography, Garden"
image_424.jpg,Education Centre University of Groningen / KAAN Architecten - Interior Photography
image_425.jpg,Education Centre University of Groningen / KAAN Architecten - Exterior Photography
image_426.jpg,"Kid Cabin / Imaginary Objects - Exterior Photography, Wood"
image_427.jpg,"Kid Cabin / Imaginary Objects - Interior Photography, Wood, Beam"
image_428.jpg,"CyPARK / Various Associates - Exterior Photography, Glass"
image_429.jpg,CyPARK / Various Associates - Exterior Photography
image_430.jpg,IEIE House / MASA Architects - Exterior Photography
image_431.jpg,"IEIE House / MASA Architects - Interior Photography, Stairs, Wood, Lighting"
image_432.jpg,Pavuna Park / Embyá - Paisagismo Ecossistêmico - Exterior Photography
image_433.jpg,Pavuna Park / Embyá - Paisagismo Ecossistêmico - Exterior Photography
image_434.jpg,"Early Childhood Center / Guillaume Ramillien Architecture - Exterior Photography, Wood"
image_435.jpg,"Early Childhood Center / Guillaume Ramillien Architecture - Exterior Photography, Wood, Garden"
image_436.jpg,"AD Classics: Nordic Pavilion, Venice / Sverre Fehn - Interior Photography, Stairs, Handrail, Beam"
image_437.jpg,AD Classics: Nordic Pavilion in Venice / Sverre Fehn - Concrete
image_438.jpg,Cityplot Buiksloterham / Studioninedots + DELVA Landscape Architecture - Exterior Photography
image_439.jpg,Cityplot Buiksloterham / Studioninedots + DELVA Landscape Architecture - Exterior Photography
image_440.jpg,"CIMI Restaurant / Jo Nagasaka + Schemata Architects - Interior Photography, Dining room, Wood, Lighting, Chair"
image_441.jpg,"CIMI Restaurant / Jo Nagasaka + Schemata Architects - Interior Photography, Wood, Table, Chair"
image_442.jpg,"AUM Cabins / Arthur Kariev Architects - Interior Photography, Wood"
image_443.jpg,"AUM Cabins / Arthur Kariev Architects - Interior Photography, Kitchen"
image_444.jpg,"bofumil sendagaya Café / Jo Nagasaka + Schemata Architects - Interior Photography, Living Room, Door"
image_445.jpg,bofumil sendagaya Café / Jo Nagasaka + Schemata Architects - Exterior Photography
image_446.jpg,Levada House / Tsou Arquitectos  - Exterior Photography
image_447.jpg,"Levada House / Tsou Arquitectos  - Exterior Photography, Concrete"
image_448.jpg,House in the Bolognese Apennines / LADO architetti - Exterior Photography
image_449.jpg,"House in the Bolognese Apennines / LADO architetti - Interior Photography, Wood, Table, Lighting, Chair, Glass"
image_450.jpg,"Taoli- Zhaoshan Village Center / THAD SUP Atelier - Interior Photography, Stairs, Wood, Beam"
image_451.jpg,"Taoli- Zhaoshan Village Center / THAD SUP Atelier - Interior Photography, Living Room, Wood"
image_452.jpg,"Oztile Showroom / Atelier MODS - Exterior Photography, Concrete"
image_453.jpg,"Oztile Showroom / Atelier MODS - Interior Photography, Stairs"
image_454.jpg,Arch House / Tiago Castro Sousa Lda - Exterior Photography
image_455.jpg,"Arch House / Tiago Castro Sousa Lda - Interior Photography, Stairs, Wood"
image_456.jpg,"House of Olives / ARHINGinženjering - Exterior Photography, Facade, Concrete"
image_457.jpg,"House of Olives / ARHINGinženjering - Interior Photography, Dining room, Chair, Table, Glass"
image_458.jpg,House Steynberg / Two Five Five Architects - Exterior Photography
image_459.jpg,"House Steynberg / Two Five Five Architects - Interior Photography, Stairs, Wood, Handrail"
image_460.jpg,House + Studio  / NAW Studio - Exterior Photography
image_461.jpg,"House + Studio  / NAW Studio - Interior Photography, Wood, Lighting"
image_462.jpg,"In Between Micro Flow Space Residence / Degree Design - Interior Photography, Glass, Concrete"
image_463.jpg,"In Between Micro Flow Space Residence / Degree Design - Interior Photography, Wood, Concrete"
image_464.jpg,Syndal South Primary School / WHDA - Exterior Photography
image_465.jpg,Syndal South Primary School / WHDA - Interior Photography
image_466.jpg,"Belleville Sara Weill-Raynal Nursing Home Reconstruction and Extension / Avenier Cornejo Architectes - Interior Photography, Wood, Lighting, Bedroom"
image_467.jpg,Belleville Sara Weill-Raynal Nursing Home Reconstruction and Extension / Avenier Cornejo Architectes - Interior Photography
image_468.jpg,"Hradby Residence / OOOOX - Interior Photography, Living Room"
image_469.jpg,"Hradby Residence / OOOOX - Interior Photography, Living Room, Sofa, Lighting"
image_470.jpg,"Living on Hohentorsplatz / Hild und K - Exterior Photography, Facade"
image_471.jpg,"Living on Hohentorsplatz / Hild und K - Interior Photography, Kitchen, Wood, Countertop, Sink"
image_472.jpg,"Oak Village - The 9th Avenue / 1+1>2 Architects - Exterior Photography, Garden"
image_473.jpg,"Oak Village - The 9th Avenue / 1+1>2 Architects - Exterior Photography, Garden"
image_474.jpg,"AU Childcare Support / HIBINOSEKKEI + Youji no Shiro - Exterior Photography, Facade"
image_475.jpg,AU Childcare Support / HIBINOSEKKEI + Youji no Shiro - Interior Photography
image_476.jpg,"Lycée Kessel Djibouti / richard + schoeller - Exterior Photography, Concrete"
image_477.jpg,Lycée Kessel Djibouti / richard + schoeller - Exterior Photography
image_478.jpg,"JUMP Building / KAAN Architecten - Exterior Photography, Concrete"
image_479.jpg,"JUMP Building / KAAN Architecten - Exterior Photography, Cityscape"
image_480.jpg,SCREEN 504 Residential Building / Sanjay Puri Architects - Interior Photography
image_481.jpg,SCREEN 504 Residential Building / Sanjay Puri Architects - Exterior Photography
image_482.jpg,"Renka Residence / raumus - Exterior Photography, Facade"
image_483.jpg,"Renka Residence / raumus - Interior Photography, Dining room, Wood, Glass, Chair, Beam"
image_484.jpg,"Hermitage Drive Home / Somner Macdonald Architects - Exterior Photography, Garden"
image_485.jpg,"Hermitage Drive Home / Somner Macdonald Architects - Exterior Photography, Garden"
image_486.jpg,"FW JI·The Rural Memory Museum / IARA - Interior Photography, Concrete"
image_487.jpg,"FW JI·The Rural Memory Museum / IARA - Interior Photography, Wood"
image_488.jpg,"ThiLa Bistro & Café  / 3fconcept - Interior Photography, Wood, Table, Chair, Lighting"
image_489.jpg,"ThiLa Bistro & Café  / 3fconcept - Interior Photography, Chair"
image_490.jpg,"TEC Energy Office / MRDK - Interior Photography, Dining room, Chair"
image_491.jpg,"TEC Energy Office / MRDK - Interior Photography, Kitchen, Countertop, Glass"
image_492.jpg,"House # 396 / Architecture Paradigm - Exterior Photography, Balcony"
image_493.jpg,"House # 396 / Architecture Paradigm - Interior Photography, Living Room, Wood"
image_494.jpg,"Beauty Acupuncture Clinic Ryu no Ana / td-Atelier + ENDO SHOJIRO DESIGN - Exterior Photography, Wood, Concrete, Balcony"
image_495.jpg,"Beauty Acupuncture Clinic Ryu no Ana / td-Atelier + ENDO SHOJIRO DESIGN - Interior Photography, Wood, Lighting, Beam"
image_496.jpg,"Casa da Mata / Marise Calçavara Arquitetura - Exterior Photography, Garden, Balcony"
image_497.jpg,"Casa da Mata / Marise Calçavara Arquitetura - Interior Photography, Dining room, Wood, Chair, Table, Glass"
image_498.jpg,"Cosmic Coffee & Beer / Clayton Korte - Exterior Photography, Chair"
image_499.jpg,Cosmic Coffee & Beer / Clayton Korte - Exterior Photography
image_500.jpg,Airship Hangar Replacement Construction / Smyk Fischer Architekten - Exterior Photography
image_501.jpg,Airship Hangar Replacement Construction / Smyk Fischer Architekten - Exterior Photography
image_502.jpg,Nightingale Village Leftfield / Kennedy Nolan Architects - Exterior Photography
image_503.jpg,"Nightingale Village Leftfield / Kennedy Nolan Architects - Interior Photography, Kitchen, Wood, Countertop, Chair"
image_504.jpg,"MIRAFLOR / Camilo Rebelo - Exterior Photography, Wood, Door, Concrete"
image_505.jpg,"MIRAFLOR / Camilo Rebelo - Interior Photography, Concrete, Beam"
image_506.jpg,Huachiao Vibrant Sports Park / SoBA - Exterior Photography
image_507.jpg,Huachiao Vibrant Sports Park / SoBA - Exterior Photography
image_508.jpg,Sensorium Tropical Shelter / Arti Design Studio - Exterior Photography
image_509.jpg,"Sensorium Tropical Shelter / Arti Design Studio - Interior Photography, Dining room, Wood, Chair"
image_510.jpg,Whidbey Uparati House / Wittman Estes - Exterior Photography
image_511.jpg,"Whidbey Uparati House / Wittman Estes - Interior Photography, Living Room, Wood, Chair"
image_512.jpg,The Lizzie and Jonathan Tisch Center for Innovation and Active Citizenship / Sasaki - Exterior Photography
image_513.jpg,The Lizzie and Jonathan Tisch Center for Innovation and Active Citizenship / Sasaki - Exterior Photography
image_514.jpg,Vassivey Social Housing / Elluin Duolé Gillon architecture - Exterior Photography
image_515.jpg,Vassivey Social Housing / Elluin Duolé Gillon architecture - Exterior Photography
image_516.jpg,"JM Café, White Pagoda Temple in Beijing / B.L.U.E Architecture Studio - Interior Photography, Brick, Concrete"
image_517.jpg,"JM Café, White Pagoda Temple in Beijing / B.L.U.E Architecture Studio - Interior Photography, Kitchen"
image_518.jpg,"Gach Coffee Shop / GIZI ASSOCIATES - Interior Photography, Lighting"
image_519.jpg,"Gach Coffee Shop / GIZI ASSOCIATES - Interior Photography, Wood, Lighting"
image_520.jpg,"The Frame Residence / Paradigm Design House - Exterior Photography, Balcony"
image_521.jpg,The Frame Residence / Paradigm Design House - Exterior Photography
image_522.jpg,"House of Dancing Cactus / art & architecture - Interior Photography, Concrete"
image_523.jpg,"House of Dancing Cactus / art & architecture - Interior Photography, Wood, Chair"
image_524.jpg,"Funky Ramen Restaurant / Kidz Studio - Interior Photography, Lighting, Table, Chair"
image_525.jpg,"Funky Ramen Restaurant / Kidz Studio - Interior Photography, Chair"
image_526.jpg,Housing in Uppsala / Jägnefält Milton - Drawings
image_527.jpg,Housing in Uppsala / Jägnefält Milton - Drawings
image_528.jpg,"Bowie State University, Martin Luther King, Jr. Center / Perkins and Will - Exterior Photography"
image_529.jpg,"Bowie State University, Martin Luther King, Jr. Center / Perkins and Will - Exterior Photography, Facade"
image_530.jpg,"Hotel Rakuragu / kooo architects - Exterior Photography, Facade"
image_531.jpg,"Hotel Rakuragu / kooo architects - Interior Photography, Kitchen, Balcony"
image_532.jpg,"Twist House / HAGISO - Exterior Photography, Balcony"
image_533.jpg,"Twist House / HAGISO - Interior Photography, Kitchen, Wood, Table, Chair, Lighting"
image_534.jpg,"MUNI  Indoor Golf Club / Ivy Studio - Interior Photography, Wood, Chair"
image_535.jpg,"MUNI  Indoor Golf Club / Ivy Studio - Interior Photography, Dining room, Wood, Table, Chair, Glass"
image_536.jpg,"19 Waterloo Street House / SJB - Interior Photography, Closet"
image_537.jpg,19 Waterloo Street House / SJB - Exterior Photography
image_538.jpg,Kalm Residence / Two Five Five Architects - Exterior Photography
image_539.jpg,"Kalm Residence / Two Five Five Architects - Exterior Photography, Garden, Courtyard"
image_540.jpg,"Centro Cultural Forges / FIRM architects - Interior Photography, Concrete"
image_541.jpg,"Centro Cultural Forges / FIRM architects - Interior Photography, Wood, Concrete, Beam"
image_542.jpg,"Mushroom library for Children in Yunnan / Kong Xiangwei Studio - Interior Photography, Concrete, Stairs, Arcade"
image_543.jpg,Mushroom library for Children in Yunnan / Kong Xiangwei Studio - Interior Photography
image_544.jpg,"CR House / LOTE STUDIO + Ignacio Ferreira - Interior Photography, Dining room, Wood, Chair"
image_545.jpg,CR House / LOTE STUDIO + Ignacio Ferreira - Exterior Photography
image_546.jpg,"Cité Griset Apartment / Mesnil Architectures - Interior Photography, Wood, Lighting, Countertop, Kitchen, Table, Chair"
image_547.jpg,"Cité Griset Apartment / Mesnil Architectures - Interior Photography, Living Room, Wood, Table, Sofa, Lighting, Chair"
image_548.jpg,"Ararat House / SJB - Interior Photography, Dining room, Wood, Brick, Door, Chair, Garden, Patio"
image_549.jpg,"Ararat House / SJB - Interior Photography, Living Room, Table, Chair, Brick"
image_550.jpg,"NINE X NINE House / Sanjay Puri Architects - Exterior Photography, Garden, Concrete"
image_551.jpg,"NINE X NINE House / Sanjay Puri Architects - Interior Photography, Stairs"
image_552.jpg,"Boksto Skveras Mixed-Use Center / Studio Seilern Architects - Exterior Photography, Courtyard"
image_553.jpg,"Boksto Skveras Mixed-Use Center / Studio Seilern Architects - Exterior Photography, Aerial View Photography, Garden, Courtyard"
image_554.jpg,"SORA Rooftop Bar & Restaurant / PACT architects - Exterior Photography, Facade, Glass"
image_555.jpg,SORA Rooftop Bar & Restaurant / PACT architects - Exterior Photography
image_556.jpg,House X / Bojaus Arquitectura - Exterior Photography
image_557.jpg,House X / Bojaus Arquitectura - Exterior Photography
image_558.jpg,"Ibaraki City Cultural and Child-rearing Support Complex ONIKURU / Toyo Ito & Associates, Architects + Takenaka Corporation - Exterior Photography"
image_559.jpg,"Ibaraki City Cultural and Child-rearing Support Complex ONIKURU / Toyo Ito & Associates, Architects + Takenaka Corporation - Exterior Photography, Facade, Concrete"
image_560.jpg,Townhouse Extension / LAC Architecture - Exterior Photography
image_561.jpg,Townhouse Extension / LAC Architecture - Interior Photography
image_562.jpg,"Courtyard Renovation for the GuanZhong Mangba Art Festival / Daipu Architects - Exterior Photography, Courtyard"
image_563.jpg,Courtyard Renovation for the GuanZhong Mangba Art Festival / Daipu Architects - Exterior Photography
image_564.jpg,Ninefold Roof / T2P Architects Office - Exterior Photography
image_565.jpg,"Ninefold Roof / T2P Architects Office - Interior Photography, Living Room, Wood, Lighting, Chair, Glass, Beam"
image_566.jpg,"Architecture Studio in Wonso-dong / See Architects - Exterior Photography, Wood, Balcony"
image_567.jpg,"Architecture Studio in Wonso-dong / See Architects - Exterior Photography, Wood"
image_568.jpg,"Ghibli Park Valley of Witches / Studio Ghibli + NIHON SEKKEI - Exterior Photography, Garden, Aerial View Photography"
image_569.jpg,Ghibli Park Valley of Witches / Studio Ghibli + NIHON SEKKEI - Exterior Photography
image_570.jpg,"Lakeside Gallery Residence / Atelier Échelle - Interior Photography, Living Room, Sofa, Table, Lighting, Chair"
image_571.jpg,"Lakeside Gallery Residence / Atelier Échelle - Interior Photography, Living Room, Sofa, Wood, Lighting, Chair"
image_572.jpg,"Librairie Avant-grade in Shangri-La  / Zhaoyang Architects - Exterior Photography, Wood, Beam"
image_573.jpg,"Librairie Avant-grade in Shangri-La  / Zhaoyang Architects - Interior Photography, Wood, Shelving"
image_574.jpg,"Kesterson House / BUNSTON - Exterior Photography, Balcony"
image_575.jpg,"Kesterson House / BUNSTON - Interior Photography, Wood, Lighting, Chair"
image_576.jpg,"Rural House in Soutelos, Ruivães / Figuereido+Pena Arquitectos + Nuno Flores Arquitetura - Exterior Photography, Concrete"
image_577.jpg,"Rural House in Soutelos, Ruivães / Figuereido+Pena Arquitectos + Nuno Flores Arquitetura - Exterior Photography, Brick"
image_578.jpg,"Prakriti Farms Residence / Nivasa - Interior Photography, Chair, Courtyard, Patio"
image_579.jpg,"Prakriti Farms Residence / Nivasa - Interior Photography, Living Room, Sofa, Wood, Table, Chair, Lighting"
image_580.jpg,"Pali Farmhouse  / Metis Practice - Exterior Photography, Wood, Beam"
image_581.jpg,"Pali Farmhouse  / Metis Practice - Interior Photography, Wood, Beam"
image_582.jpg,STOCK T.C Culinary Emporium / Giannone Petricone Associates Inc. Architects - Exterior Photography
image_583.jpg,"STOCK T.C Culinary Emporium / Giannone Petricone Associates Inc. Architects - Interior Photography, Wood, Chair"
image_584.jpg,Blumberg School Campus / Spiecker Sautter Lauer Architekten - Exterior Photography
image_585.jpg,"Blumberg School Campus / Spiecker Sautter Lauer Architekten - Interior Photography, Stairs"
image_586.jpg,"PIR.116 House / Mardi | Maison d' Architecture & Design Intérieur - Exterior Photography, Wood, Stairs, Balcony, Concrete, Handrail"
image_587.jpg,"PIR.116 House / Mardi | Maison d' Architecture & Design Intérieur - Interior Photography, Living Room, Wood, Shelving, Table"
image_588.jpg,"Domes Noruz Mykonos Hotel / Urban Soul Project - Interior Photography, Living Room, Lighting, Sofa, Chair"
image_589.jpg,Domes Noruz Mykonos Hotel / Urban Soul Project - Exterior Photography
image_590.jpg,"A Sail on the Vast Sea • EKA / Benzhe Design - Exterior Photography, Balcony"
image_591.jpg,A Sail on the Vast Sea • EKA / Benzhe Design - Drawings
image_592.jpg,"Dining Hall in Lumine / HAGISO - Interior Photography, Wood"
image_593.jpg,"Dining Hall in Lumine / HAGISO - Interior Photography, Dining room, Wood, Chair"
image_594.jpg,"MARLIM Costa Cabral Residential Building / Atelier d'Arquitectura Lopes da Costa - Interior Photography, Stairs, Wood, Handrail"
image_595.jpg,MARLIM Costa Cabral Residential Building / Atelier d'Arquitectura Lopes da Costa - Drawings
image_596.jpg,Rosemary Brown Recreation Centre / hcma architecture + design - Interior Photography
image_597.jpg,Rosemary Brown Recreation Centre / hcma architecture + design - Exterior Photography
image_598.jpg,South Sanlin Station of Shanghai Airport Link  / TJAD Original Design Studio - Exterior Photography
image_599.jpg,South Sanlin Station of Shanghai Airport Link  / TJAD Original Design Studio - Exterior Photography
image_600.jpg,The Royal Hotel / Giannone Petricone Associates Inc. Architects - Exterior Photography
image_601.jpg,"The Royal Hotel / Giannone Petricone Associates Inc. Architects - Interior Photography, Living Room, Wood, Lighting, Chair"
image_602.jpg,"Carapace House - A Living Shell / Achyutam Designs - Exterior Photography, Arch"
image_603.jpg,"Carapace House - A Living Shell / Achyutam Designs - Exterior Photography, Garden"
image_604.jpg,"Birch Residence / Table Architecture - Exterior Photography, Brick"
image_605.jpg,"Birch Residence / Table Architecture - Interior Photography, Kitchen"
image_606.jpg,"Makries Mires Residence / Anastasiou Misseri - Exterior Photography, Concrete"
image_607.jpg,Makries Mires Residence / Anastasiou Misseri - Interior Photography
image_608.jpg,184 Social Housing Tower / MCBAD architecture&urban design - Exterior Photography
image_609.jpg,"184 Social Housing Tower / MCBAD architecture&urban design - Exterior Photography, Concrete"
